63.25318829707428,140.38080563504292,
68.72168042010503,139.88053548916412,
73.11440360090023,139.63040041622475,
78.04501125281323,139.130130270346,
82.97561890472619,138.6298601244672,
87.00975243810953,137.37918475977028,
91.76106526631659,135.12796910331576,
95.34696174043512,133.87729373861885,
98.93285821455365,132.3764833009825,
102.33945986496624,130.3754027174674,
106.1046511627907,127.87405198807356,
110.04913728432109,124.8724311128009,
114.35221305326331,120.36999979989194,
118.65528882220556,116.11770355992236,
121.52400600150037,114.86702819522542,
124.84096024006001,111.1150021011346,
129.3233308327082,109.11392151761952,
133.80570142535635,106.86270586116503,
138.5570142535634,104.36135513177116,
142.77044261065268,102.61040962119544,
148.3285821455364,101.10959918355913,
153.1695423855964,100.60932903768035,
158.27944486121532,100.10905889180158,
164.55476369092275,99.35865367298341,
170.11290322580646,98.85838352710464,
175.4021005251313,98.60824845416523,
182.12565641410353,97.35757308946832,
187.41485371342839,98.35811338122586,
194.04876219054765,98.85838352710464,
202.11702925731436,97.10743801652892,
207.67516879219806,98.35811338122586,
215.11590397599403,97.35757308946832,
220.7636909227307,98.35811338122586,
226.23218304576147,97.60770816240769,
